,Churn Value,Churn Score,Monthly Charges,Total Charges,Tenure Months,CLTV,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Internet Service,Contract,Paperless Billing
6303,0,42,45.2,1841.9,41,4418,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6304,0,54,19.45,232.1,13,2783,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6305,0,36,25.45,809.25,35,4873,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6306,0,22,94.9,360.55,4,3094,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1
6307,0,75,29.3,355.9,12,3353,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
6308,0,54,20.25,129.15,7,4208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6309,0,59,110.5,5835.5,53,4135,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
6310,0,24,109.4,7031.45,63,5961,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
6311,0,67,19.95,109.6,5,5252,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6312,0,77,19.6,727.8,37,5730,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6313,0,61,76.6,893,12,3280,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
6314,0,53,19.6,763.1,38,4623,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6315,0,28,85.3,781.4,9,5850,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
6316,0,44,65.85,902.25,13,2731,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6317,0,35,20.05,1016.7,47,3260,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6318,0,44,99.4,5943.65,61,5404,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0
6319,0,75,20.0,275.7,16,3705,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6320,0,27,78.45,3126.45,41,5468,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0
6321,0,59,25.1,1070.15,43,4797,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
6322,0,21,55.0,340.4,6,2629,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
6323,0,42,71.1,4299.2,58,5395,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
6324,0,60,61.55,1093.2,19,5831,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
6325,0,41,45.9,521.9,11,3880,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
6326,0,77,40.3,1630.4,39,3424,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
6327,0,65,87.1,713.6,8,3950,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
6328,0,38,49.5,1265.65,26,4196,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
6329,0,45,73.8,4003.85,53,6469,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6330,0,53,19.2,1401.4,70,5261,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
6331,0,69,25.0,1510.5,59,5537,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6332,0,39,35.3,264.8,7,3463,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6333,0,24,76.75,4541.9,59,5918,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0
6334,0,40,81.0,4976.15,61,4151,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1
6335,0,62,105.55,7542.25,72,4331,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
6336,0,71,18.8,251.25,13,2333,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
6337,0,62,24.9,1595.5,64,5038,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6338,0,62,64.9,685.55,10,4883,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
6339,0,36,61.35,3874.1,65,6354,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
6340,0,71,113.95,6891.4,62,6193,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
6341,0,77,90.15,4916.95,55,4712,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
6342,0,64,54.1,1373,25,5701,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
6343,0,24,49.8,49.8,1,2978,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
6344,0,68,24.4,1548.65,64,4772,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
6345,0,64,95.0,3440.25,36,3057,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
6346,0,76,69.9,4226.7,61,5117,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
6347,0,74,39.95,1023.75,26,2715,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6348,0,22,103.25,7074.4,68,4751,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
6349,0,51,94.25,6849.75,72,6295,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1
6350,0,76,47.05,3263.6,71,6302,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
6351,0,48,20.55,1252.85,57,4565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6352,0,72,19.65,67.55,4,4925,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6353,0,47,70.2,70.2,1,2422,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
6354,0,77,81.0,5750,72,4237,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
6355,0,47,75.9,1549.75,21,3503,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
6356,0,45,24.7,1810.55,71,5187,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6357,0,69,110.25,7467.55,69,4948,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0
6358,0,56,85.0,5484.4,64,5472,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1
6359,0,55,19.75,294.9,16,5433,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6360,0,57,23.9,97.5,4,5685,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6361,0,21,19.95,19.95,1,5916,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6362,0,31,25.15,476.8,18,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6363,0,27,54.15,101.65,2,3527,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6364,0,32,59.8,1130.85,19,3652,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
6365,0,31,83.85,3532.25,40,4294,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
6366,0,48,104.9,6891.45,66,4892,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1
6367,0,50,75.3,1570.7,21,2847,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6368,0,60,66.65,520.95,8,3804,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1
6369,0,55,109.5,7854.9,72,6419,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1
6370,0,29,73.85,3581.4,48,4740,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
6371,0,63,19.3,1447.9,69,5028,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6372,0,55,118.2,8547.15,72,4886,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
6373,0,57,51.45,727.85,14,4298,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6374,0,54,59.45,357.6,6,2393,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
6375,0,35,19.5,159.35,8,5206,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6376,0,42,19.55,280.85,17,4947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6377,0,76,93.55,6069.25,65,5774,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
6378,0,38,59.3,3274.35,57,6287,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
6379,0,77,109.8,6109.65,56,5648,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
6380,0,68,78.1,1122.4,14,3157,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
6381,0,54,39.9,2020.9,52,6371,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
6382,0,57,64.9,3795.45,58,5040,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
6383,0,37,53.4,3579.15,67,5990,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
6384,0,41,24.9,49.7,2,4033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6385,0,30,44.7,276.5,6,4270,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6386,0,23,114.0,8175.9,71,5600,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6387,0,58,20.25,890.35,46,3879,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6388,0,49,83.85,5588.8,67,5261,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0
6389,0,46,20.2,50.6,3,3594,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6390,0,74,19.95,58,3,5949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6391,0,71,20.35,938.95,50,6391,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
6392,0,50,90.0,2024.1,23,4999,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1
6393,0,58,54.2,3623.95,67,5261,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
6394,0,22,99.1,3877.95,39,4599,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0
6395,0,68,66.9,4577.9,69,5059,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
6396,0,55,25.85,25.85,1,4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,0,80,91.05,2871.5,32,2716,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6398,0,51,20.95,1270.55,60,4425,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
6399,0,68,109.2,7711.45,72,6130,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
6400,0,46,85.8,2193.65,26,5700,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
6401,0,26,19.65,31.2,2,4841,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6402,0,47,20.5,38.25,2,4486,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6403,0,68,89.65,3348.1,36,4844,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
6404,0,51,74.35,533.6,7,2463,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6405,0,61,49.45,2907.55,60,4277,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
6406,0,66,89.1,1620.8,19,3624,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
6407,0,52,75.15,3480.35,45,5837,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0
6408,0,34,70.65,293.85,4,4510,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
6409,0,78,90.05,4137.2,47,3291,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
6410,0,21,19.4,19.4,1,5566,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6411,0,21,88.75,5348.65,59,6492,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1
6412,0,35,91.0,3180.5,35,5527,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0
6413,0,80,90.8,3023.85,32,2722,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1
6414,0,28,18.95,1031.1,54,5548,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
6415,0,69,102.4,6471.85,66,4861,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
6416,0,31,99.9,6241.35,61,5641,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
6417,0,46,88.7,6501.35,72,4641,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
6418,0,39,54.3,2317.1,44,3423,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1
6419,0,26,55.7,2237.55,41,5590,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
6420,0,42,103.95,5231.3,50,4363,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
6421,0,32,20.15,165.5,8,3899,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6422,0,22,20.05,358.5,18,4204,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6423,0,30,91.95,6614.9,72,4403,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
6424,0,80,55.65,2421.75,42,5831,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6425,0,62,74.7,1294.6,18,3896,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6426,0,33,104.15,1299.1,13,2810,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
6427,0,43,83.65,5733.4,68,5958,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1
6428,0,30,110.05,7430.75,69,5798,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1
6429,0,65,25.5,630.6,25,5230,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6430,0,64,19.5,1222.65,59,4579,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6431,0,51,80.7,374.8,5,3468,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
6432,0,27,105.1,7234.8,69,4686,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
6433,0,53,25.15,331.85,13,4943,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6434,0,45,95.65,5088.4,52,4465,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1
6435,0,72,80.8,4860.85,61,4302,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1
6436,0,49,24.85,788.05,29,4161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6437,0,50,54.75,1266.35,25,5136,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
6438,0,63,50.75,688.2,15,5091,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6439,0,26,20.15,387.7,19,4246,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6440,0,41,20.05,845.25,44,2798,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6441,0,49,71.6,4230.25,58,4747,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
6442,0,66,81.45,4983.05,62,5179,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
6443,0,43,58.4,4113.15,70,4117,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
6444,0,48,53.7,521,10,5671,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0
6445,0,26,19.6,471.85,26,3722,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6446,0,49,89.4,5976.9,66,4889,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0
6447,0,33,84.2,4299.75,51,4952,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
6448,0,21,106.1,7548.6,72,4890,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
6449,0,73,25.75,1654.75,65,5707,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6450,0,65,64.95,4551.5,70,5392,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
6451,0,53,85.45,6227.5,72,5641,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1
6452,0,52,20.05,20.05,1,5811,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
6453,0,23,20.7,57.5,3,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6454,0,30,25.3,1474.35,58,4477,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6455,0,55,100.6,3270.25,33,3669,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1
6456,0,30,74.0,3919.15,54,4991,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
6457,0,51,99.4,7285.7,72,6022,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
6458,0,57,107.45,7658.3,72,4505,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
6459,0,67,83.6,5959.3,72,4116,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
6460,0,34,99.05,5295.7,54,4011,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
6461,0,26,80.1,4693.2,59,4093,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1
6462,0,61,65.3,3512.9,54,4556,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
6463,0,74,89.55,5231.2,60,5874,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
6464,0,80,60.8,3603.45,60,5784,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
6465,0,36,74.5,217.45,3,5203,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6466,0,45,99.15,6875.35,69,5031,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
6467,0,27,19.25,19.25,1,2053,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
6468,0,27,39.45,2021.35,50,6018,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1
6469,0,27,44.85,2564.95,56,4021,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
6470,0,48,97.2,5611.75,60,4905,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1
6471,0,25,110.55,7610.1,69,4887,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
6472,0,48,19.9,45.75,3,3716,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
6473,0,52,76.95,4543.95,60,5053,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0
6474,0,69,35.4,450.4,13,3239,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6475,0,21,20.45,1297.35,62,5746,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6476,0,73,96.75,4442.75,45,3682,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
6477,0,24,54.2,1423.15,25,4458,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
6478,0,68,100.1,4378.35,44,4025,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
6479,0,27,45.25,74.2,2,5441,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6480,0,67,20.85,450.65,22,3171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6481,0,66,33.45,1175.85,35,2553,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
6482,0,69,20.2,558.8,29,2784,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6483,0,63,85.9,2220.1,27,5755,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
6484,0,56,61.0,3283.05,54,5594,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
6485,0,71,86.9,4939.25,57,6109,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
6486,0,67,69.4,4237.5,62,6469,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
6487,0,68,20.35,335.95,15,3205,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6488,0,70,104.3,7188.5,70,5583,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1
6489,0,54,44.95,926.25,21,3752,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
6490,0,70,49.45,1119.35,23,5237,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6491,0,20,20.6,116.6,6,4439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6492,0,57,19.55,68.8,4,5573,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6493,0,73,93.5,2341.55,23,4861,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
6494,0,54,54.55,1362.85,26,4296,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
6495,0,32,20.05,163.6,8,2675,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6496,0,65,79.45,145.15,2,2657,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
6497,0,64,79.85,4786.1,59,6041,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0
6498,0,64,100.0,3835.55,39,5434,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
6499,0,46,19.6,397,21,2447,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6500,0,33,20.2,1027.25,48,3828,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6501,0,39,50.4,1580.1,31,2166,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
6502,0,20,113.35,7222.75,64,4952,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
6503,0,51,80.0,3769.7,46,3315,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
6504,0,28,80.95,4233.95,52,4924,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
6505,0,59,24.9,1680.25,67,5847,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
6506,0,33,54.9,3725.5,67,4826,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
6507,0,42,109.25,7707.7,71,5044,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0
6508,0,59,116.3,8309.55,71,4644,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
6509,0,29,19.9,601.55,32,4374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6510,0,73,70.35,139.25,2,3430,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6511,0,68,25.6,1888.25,71,5063,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6512,0,48,44.45,2773.9,60,4928,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
6513,0,64,100.15,5409.75,55,5182,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
6514,0,76,73.85,401.3,6,4220,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
6515,0,27,70.1,3238.4,48,5476,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
6516,0,39,25.25,1573.05,63,6245,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6517,0,70,21.05,235.8,12,4001,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6518,0,56,24.95,1364.75,54,4691,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
6519,0,60,64.5,1985.15,30,2215,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
6520,0,31,105.95,4335.2,40,3784,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
6521,0,51,75.85,647.5,9,4843,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1
6522,0,53,43.6,2748.7,62,4507,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6523,0,41,91.25,2483.65,28,2886,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
6524,0,78,89.75,6367.2,70,5150,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
6525,0,24,104.4,4904.2,46,4190,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
6526,0,50,90.15,2044.95,23,5110,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
6527,0,29,40.3,1794.8,47,5040,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
6528,0,36,105.25,7173.15,68,5795,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
6529,0,39,104.0,7039.05,67,4741,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1
6530,0,69,69.65,921.4,14,5351,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
6531,0,65,74.3,4018.35,57,4133,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
6532,0,55,100.9,5448.6,55,6153,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0
6533,0,21,20.25,20.25,1,4769,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6534,0,22,96.9,2085.45,23,3875,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1
6535,0,71,104.1,5135.15,47,3142,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
6536,0,26,20.1,730.1,38,2907,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6537,0,33,56.55,118.25,2,2069,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
6538,0,47,68.6,1108.6,15,3351,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
6539,0,23,69.05,1815.65,26,5379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6540,0,43,19.7,730.4,35,5636,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6541,0,70,20.05,75.45,3,2948,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
6542,0,47,94.4,4014.6,42,2662,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
6543,0,26,54.95,568.85,10,3519,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
6544,0,48,93.7,5860.7,61,4300,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
6545,0,36,110.25,7279.35,68,5502,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0
6546,0,50,98.9,1064.95,10,4614,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
6547,0,54,80.45,5886.85,72,4480,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
6548,0,32,79.4,4238.45,55,4162,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
6549,0,46,62.8,418.3,7,4080,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
6550,0,62,74.9,136.05,2,2044,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
6551,0,66,74.85,708.2,9,5770,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
6552,0,21,25.85,788.55,27,2682,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
6553,0,31,68.3,4378.8,64,5425,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1
6554,0,66,48.4,3442.8,70,4483,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
6555,0,49,105.05,7171.7,67,4143,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
6556,0,56,25.15,553,24,3904,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6557,0,31,19.5,96.85,4,5390,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6558,0,78,92.95,4122.9,44,5635,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1
6559,0,40,20.7,1482.3,72,4528,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
6560,0,23,19.35,1240.8,66,5637,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6561,0,69,104.35,6578.55,65,4073,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
6562,0,21,19.55,19.55,1,5272,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6563,0,59,74.05,2802.3,38,5975,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
6564,0,24,40.1,857.75,23,2327,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
6565,0,77,20.1,184.4,10,3509,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6566,0,28,83.55,6093.3,72,5940,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
6567,0,46,56.85,1861.1,35,3102,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
6568,0,78,19.55,1079.65,58,4125,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6569,0,50,106.15,7475.1,70,4649,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1
6570,0,60,78.95,2862.55,38,2125,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
6571,0,77,49.75,3069.45,60,6307,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1
6572,0,75,92.4,2349.8,26,5461,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
6573,0,52,58.2,469.25,8,3325,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6574,0,48,91.95,3301.05,36,3273,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1
6575,0,66,65.25,3529.95,54,6161,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
6576,0,46,73.1,4144.9,55,5832,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
